İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Aidat,Ada,Parsel,Balkon Durumu,Balkon Sayısı,Balkon Tipi,WC Sayısı,Depozito,Görüntülü Gezilebilir mi?,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Metrekare
17819483,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/dede-emlak-tan-muradiye-de-kiralik-daire-17819483,,,,,,,,,,,,,,,
17821165,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/yunusemre-muradiye-karaali-mah-kiralik-esyali-11-havuzlu-daire-17821165,,,,,,,,,,,,,,,
17828098,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,122 m²,123 m²,2+1,11-15,Müstakil,1,Jeotermal,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,25.000TL,Manisa - Soma - Namazgah Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-full-esyali-mustakil-sicak-sulu-ev-17828098,,,,,,,,,,,,,,,
17823696,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,65 m²,70 m²,2+1,5-10,7.Kat,10,Kombi Doğalgaz,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,17.000TL,Manisa - Alaşehir - İstasyon Mahallesi,https://www.emlakjet.com/ilan/bugra-emlak-tan-esyali-kiralik-daire-17823696,,,,,,,,,,,,,,,
17819476,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,3,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,21.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/asil-emlak-tan-muradiye-mah-sinde-21-kiralik-daire-17819476,,,,,,,,,,,,,,,
17828091,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,139 m²,140 m²,3+1,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Evet,Yok,2,Genel Fiyat,15.500TL,Manisa - Soma - Turgutalp Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-goz-hastanesi-yakini-31-buyuk-kiralik-daire-17828091,,,,,,,,,,,,,,,
17829420,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,6,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,31.000TL,Manisa - Şehzadeler - Arda Mahallesi,https://www.emlakjet.com/ilan/manisa-sehzadeler-arda-mah-eski-garaj-mevkinde-21-full-esyali-17829420,,,,,,,,,,,,,,,
17828831,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/muradiye-de-11-esyali-kiralik-arakat-asansorlu-ana-cad-yakin-17828831,,,,,,,,,,,,,,,
17824702,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,5-10,4.Kat,7,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,23.000TL,Manisa - Akhisar - Reşat Bey Mahallesi,https://www.emlakjet.com/ilan/emrah-emlaktan-resatbey-mah-kiralik-daire-17824702,,,,,,,,,,,,,,,
17819482,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,0 (Yeni),Yüksek Giriş,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,17.500TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/sifir-zemin-kat-kiralik-daire-17819482,,,,,,,,,,,,,,,
17822994,11 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,114 m²,122 m²,3+1,3,2.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,27.000TL,Manisa - Akhisar - Atatürk Mahallesi,https://www.emlakjet.com/ilan/ataturk-mahallesi-prestij-caddesi-uzeri-kiralik-31-daire-17822994,,,,1633,1,,,,,,,,,,
17828099,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,114 m²,115 m²,3+1,5-10,2.Kat,4,Jeotermal,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,16.000TL,Manisa - Soma - Nihat Danışman Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-kurtulus-okulu-yani-sicak-sulu-31-daire-17828099,,,,,,,,,,,,,,,
17819470,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,25.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/asil-emlak-tan-muradiye-mah-sinde-21-kiralik-esyali-daire-17819470,,,,,,,,,,,,,,,
17824713,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,160 m²,170 m²,3+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,25.000TL,Manisa - Akhisar - Atatürk Mahallesi,https://www.emlakjet.com/ilan/emrah-emlaktan-ataturk-mahallesinde-kiralik-dubleks-daire-17824713,,,,,,,,,,,,,,,
17819238,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,135 m²,145 m²,3+1,5-10,1.Kat,2,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,26.500TL,Manisa - Turgutlu - Ergenekon Mahallesi,https://www.emlakjet.com/ilan/star-gayrimenkul-den-ergenekon-mah-de-kiralik-31-17819238,,,,,,,,,,,,,,,
17828103,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,124 m²,125 m²,3+1,11-15,2.Kat,4,Merkezi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Evet,Yok,1,Genel Fiyat,12.500TL,Manisa - Soma - Turgutalp Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-toki-konutlarinda-manzarali-31-kiralik-daire-17828103,,,,,,,,,,,,,,,
17819246,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Manisa - Turgutlu - Ergenekon Mahallesi,https://www.emlakjet.com/ilan/ergenekon-mahallesinde-kiralik-31-daire-17819246,,,,,,,,,,,,,,,
17824148,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Akhisar - Ragıp Bey Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-31-kiralik-daire-17824148,,,,,,,,,,,,,,,
17827543,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,4,Yüksek Giriş,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,29.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/zeki-emlak-tan-muradiye-de-havuzlu-site-icinde-kiralik-21-daire-17827543,,,,,6061,,,,,,,,,,
17828464,11 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,155 m²,170 m²,3+1,2,3.Kat,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,2,Genel Fiyat,55.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/villalar-bolgesinin-en-prestijli-sitelerinde-muhtesem-kiralik-daire31-155-m2-17828464,İkinci El,,,148,1,Var,2,,2,,,,,,
17819250,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,0 (Yeni),6.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,26.000TL,Manisa - Turgutlu - Ergenekon Mahallesi,https://www.emlakjet.com/ilan/ergenekon-mahallesi-havuzlu-site-icerisinde-kiralik-sifir-31-17819250,,,,,,,,,,,,,,,
17828101,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,89 m²,90 m²,2+1,5-10,2.Kat,3,Merkezi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,10.000TL,Manisa - Soma - Cuma Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-yeni-pazar-yeri-arkasi-kiralik-21-daire-17828101,,,,,,,,,,,,,,,
17821143,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Manisa - Yunusemre - Karaali Mahallesi,https://www.emlakjet.com/ilan/karaali-bolgesi-havuzlu-site-ici-11-esyali-kiralik-dairemiz-17821143,,,,,,,,,,,,,,,
17820947,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,Düz Giriş (Zemin),5,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,19.500TL,Manisa - Yunusemre - Akgedik Mahallesi,https://www.emlakjet.com/ilan/akgedik-toki-11-esyali-daire-17820947,,,,,,,,,,,,,,,
17828095,11 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,99 m²,100 m²,2+1,21 Ve Üzeri,1.Kat,4,Jeotermal,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,15.500TL,Manisa - Soma - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/istekli-emlak-tan-vergi-dairesi-arkasi-kiralik-21-daire-17828095,,,,,,,,,,,,,,,
17824718,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,105 m²,110 m²,2+1,21 Ve Üzeri,1.Kat,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,14.000TL,Manisa - Akhisar - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/emrah-emlaktan-hurriyet-mahallesinde-kiralik-daire-17824718,,,,,,,,,,,,,,,
17819467,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,4.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,23.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/asil-emlak-tan-muradiye-mah-sinde-21-kiralik-esyali-daire-17819467,,,,,,,,,,,,,,,
17829423,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,6,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Manisa - Şehzadeler - Yarhasanlar Mahallesi,https://www.emlakjet.com/ilan/manisa-sekiz-havuz-dogu-cadde-uzerinde-esyali-31-arakat-daire-17829423,,,,,,,,,,,,,,,
17832354,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,130 m²,150 m²,3+1,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,32.500TL,Manisa - Akhisar - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/hurriyet-mah-31-150m2-yerden-isitmali-lux-kiralik-daire-17832354,,,,,,,,,,,,,,,
17816566,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,11-15,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,21.250TL,Manisa - Akhisar - Ulu Camii Mahallesi,https://www.emlakjet.com/ilan/ulucami-mahallesi-kiralik-genis-ferah-31-dogalgazli-arakatdaire-17816566,,,,,,,,,,,,,,,
17816922,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,32.000TL,Manisa - Salihli - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/orcun-emlak-tan-kurtulus-mah-kiralik-dogalgazli-31-daire-17816922,,,,,,,,,,,,,,,
17815588,11 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,115 m²,125 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Manisa - Şehzadeler - Alaybey Mahallesi,https://www.emlakjet.com/ilan/asansorlu-dogalgazli-31-17815588,,,,,,,,,,,,,,,
17816573,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,165 m²,185 m²,3+1,16-20,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Manisa - Akhisar - Hürriyet Mahallesi,https://www.emlakjet.com/ilan/dostlardan-hastane-ile-migros-arasinda-kiralik-daire-17816573,,,,,,,,,,,,,,,
17814652,10 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,2,Sobalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Manisa - Yunusemre - Hafsa Sultan Mahallesi,https://www.emlakjet.com/ilan/hafsa-sultan-mah-de-kiralik-21-daire-17814652,,,,,,,,,,,,,,,
17816855,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,19.000TL,Manisa - Alaşehir - Hacıbey Mahallesi,https://www.emlakjet.com/ilan/yildirim-yapi-gayrimenkulden-kiralik-31-daire-17816855,,,,,,,,,,,,,,,
17817208,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,130 m²,135 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,16.000TL,Manisa - Akhisar - İnönü Mahallesi,https://www.emlakjet.com/ilan/akhisar-inonu-fahri-sertel-emlaktan-31-kiralik-daire-17817208,,,,,,,,,,,,,,,
17819235,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,50 m²,67 m²,1+1,4,17.Kat,17,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,21.000TL,Manisa - Turgutlu - Selvilitepe Mahallesi,https://www.emlakjet.com/ilan/life-city-de-esyali-kralik-11-daire-17819235,,,,,,,,,,,,,,,
17813489,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,11-15,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,23.000TL,Manisa - Salihli - Yörük Mahallesi,https://www.emlakjet.com/ilan/gursel-caddesi-uzerinde-31-kiralik-daire-17813489,,,,,,,,,,,,,,,
17817870,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Turgutlu - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/cumhuriyet-mh-bulvar-ara-sokagi-kiralik-daire-17817870,,,,,,,,,,,,,,,
17816594,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,4,11.Kat,11,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,24.000TL,Manisa - Akhisar - Atatürk Mahallesi,https://www.emlakjet.com/ilan/dostlardan-cinar-rezidans-da-11-katda-esyali-kiralik-daire-17816594,,,,,,,,,,,,,,,
17818462,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,5-10,5.Kat,7,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,22.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/cbu-toki-de-21-kiralik-arakat-daire-17818462,,,,,,,,,,,,,,,
17812046,10 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,43 m²,45 m²,1+1,3,2.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,13.000TL,Manisa - Salihli - Beşeylül Mahallesi,https://www.emlakjet.com/ilan/sifir-dogalgazli-11-kiralik-daire-17812046,,,0 TL,380,26,Yok,,,,13000 TL,,,,,
17815590,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,115 m²,125 m²,3+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/muradiye-pazaeryerine-yakin-kiralik-daire-17815590,,,,,,,,,,,,,,,
17812462,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,1.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,16.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/karaali-de-kiralikkk-daire-17812462,,,,,,,,,,,,,,,
17819222,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,11-15,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,24.000TL,Manisa - Turgutlu - Ergenekon Mahallesi,https://www.emlakjet.com/ilan/ergenekon-mh-de-kiralik-31-17819222,,,,,,,,,,,,,,,
17816857,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,11-15,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Alaşehir - Fatih Mahallesi,https://www.emlakjet.com/ilan/fatih-mahallesinde-kiralik-31daire-17816857,,,,,,,,,,,,,,,
17816924,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,115 m²,120 m²,3+1,21 Ve Üzeri,1.Kat,5,Jeotermal,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Salihli - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/orcun-emlak-tan-kurtulus-mah-jeotermalli-kiralik-31-daire-17816924,,,,,,,,,,,,,,,
17816551,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,110 m²,125 m²,3+1,21 Ve Üzeri,1.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Manisa - Akhisar - Ragıp Bey Mahallesi,https://www.emlakjet.com/ilan/dostlardan-sevgi-yolunda-kiralik-zemin-ustu-daire-kiraliktir-17816551,,,,,,,,,,,,,,,
17815902,11 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.000TL,Manisa - Akhisar - Ragıp Bey Mahallesi,https://www.emlakjet.com/ilan/akhisar-belediye-yakini-esyali-kiralik-11-daire-17815902,,,,,,,,,,,,,,,
17816555,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,130 m²,145 m²,3+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,21.900TL,Manisa - Akhisar - Atatürk Mahallesi,https://www.emlakjet.com/ilan/ataturk-mah-31-arakat-kiralik-daire-yeni-hukumet-konagi-yaninda-17816555,,,,,,,,,,,,,,,
17816569,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,100 m²,125 m²,2+1,21 Ve Üzeri,5.Kat,5,Sobalı,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Manisa - Akhisar - Ragıp Bey Mahallesi,https://www.emlakjet.com/ilan/dostlardan-tahir-un-de-kiralik-daire-17816569,,,,,,,,,,,,,,,
17816908,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/goral-emlak-tan-muradiye-mah-kiralik-21-kapali-mutfak-daire-17816908,,,,,,,,,,,,,,,
17811294,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,2+1,4,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.500TL,Manisa - Akhisar - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/elit-emlak-tan-cumhuriyet-mah-ozel-otoparkli-kiralik-daire-17811294,,,,,,,,,,,,,,,
17816854,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,2+1,16-20,1.Kat,4,Sobalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,21.000TL,Manisa - Alaşehir - Beşeylül Mahallesi,https://www.emlakjet.com/ilan/beseylul-mahallesinde-esyali-kiralik-21-daireler-17816854,,,,,,,,,,,,,,,
17816850,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Manisa - Alaşehir - Hacıbey Mahallesi,https://www.emlakjet.com/ilan/hacibey-mah-esyali-kiralik-21-daire-17816850,,,,,,,,,,,,,,,
17816860,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,200 m²,240 m²,4+1,11-15,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,30.000TL,Manisa - Alaşehir - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/yildirim-yapi-gayrimenkul-den-esyali-kiralik-41-dubleks-daire-17816860,,,,,,,,,,,,,,,
17816596,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,140 m²,155 m²,3+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Akhisar - Efendi Mahallesi,https://www.emlakjet.com/ilan/dostlar-yapi-gayrimenkulden-efendi-de-kiralik-ev-17816596,,,,,,,,,,,,,,,
17816553,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,60 m²,70 m²,1+1,0 (Yeni),3.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Manisa - Akhisar - Ulu Camii Mahallesi,https://www.emlakjet.com/ilan/dostlardan-esyali-kiralik-11-daire-17816553,,,,,,,,,,,,,,,
17812014,10 Ağustos 2025,10 Ağustos 2025,Konut,Kiralık,Daire,115 m²,120 m²,3+1,11-15,Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Manisa - Turgutlu - Selvilitepe Mahallesi,https://www.emlakjet.com/ilan/selvilitepe-mahallesi-nde-31-zemin-kat-kiralik-daire-17812014,,,,,,,,,,,,,,,
17808040,10 Ağustos 2025,24 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,11-15,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,15.000TL,Manisa - Akhisar - Ulu Camii Mahallesi,https://www.emlakjet.com/ilan/manisa-akhisar-ulucami-mah-giris-kati-cumartesi-pazarina-yakin-kiralik-31-daire-15-000tl-17808040,İkinci El,Betonarme,,,,Var,,,2,15000 TL,Hayır,,,,
17795659,09 Ağustos 2025,10 Ağustos 2025,Konut,Kiralık,Daire,200 m²,220 m²,6+1,4,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,26.000TL,Manisa - Yunusemre - Muradiye Mahallesi,https://www.emlakjet.com/ilan/cozum-emlak-tan-61-dubleks-istasyon-civarinda-kiralik-daire-17795659,,,,,,,,,,,,,,,
17797585,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Manisa - Salihli - Namık Kemal Mahallesi,https://www.emlakjet.com/ilan/kiralik-daire-21-dubleks-seyrantepe-mahallesinde-17797585,,,,,,,,,,,,,,,
17795280,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,180 m²,210 m²,3+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,25.000TL,Manisa - Soma - Turgutalp Mahallesi,https://www.emlakjet.com/ilan/tugradan-turgutalp-mah-kiralik-daire-17795280,,,,,,,,,,,,,,,
