İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Görüntülü Gezilebilir mi?,Ada,Parsel,Depozito,Aidat
17852516,13 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,115 m²,125 m²,3+1,0 (Yeni),1.Kat,5,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,26.500TL,Bursa - Nilüfer - 30 Ağustos Zafer Mahallesi,https://www.emlakjet.com/ilan/bursa-nilufer-kayapa-30-agustos-zaferde-sifir-kiralik-31-daire-17852516,,,,,,,,,,,,,,,
17851586,13 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,75 m²,80 m²,2+1,5-10,Bahçe Katı,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/goruklede-50-m2-bahceli-ayri-mutfakli-full-esyali-21-daire-17851586,,,,,,,,,,,,,,,
17849984,12 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,1+1,21 Ve Üzeri,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,9.000TL,Bursa - Osmangazi - Soğanlı Mahallesi,https://www.emlakjet.com/ilan/setelden-soganlida-11-kombili-kiralik-daire-17849984,,,,,,,,,,,,,,,
17852901,13 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,100 m²,115 m²,2+1,4,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Bursa - Osmangazi - Demirtaş Barbaros Mahallesi,https://www.emlakjet.com/ilan/iva-dan-barbaros-da-kiralik-21-arakat-daire-17852901,,,,,,,,,,,,,,,
17853751,13 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,45 m²,65 m²,2+1,3,3.Kat,6,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.990TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/full-esyali-21-kiralik-konut-17853751,,,,,,,,,,,,,,,
17853749,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,45 m²,65 m²,2+1,3,3.Kat,6,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.990TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/full-esyali-21-kiralik-konut-17853749,,,,,,,,,,,,,,,
17849780,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,4.Kat,5,Kombi Doğalgaz,Kiracı Oturuyor,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Bursa - Yıldırım - Siteler Mahallesi,https://www.emlakjet.com/ilan/yildirim-siteler-mahallesi-kiralik-31-17849780,,,,,,,,,,,,,,,
17852524,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,105 m²,125 m²,3+1,21 Ve Üzeri,2.Kat,4,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,24.000TL,Bursa - Nilüfer - Beşevler Mahallesi,https://www.emlakjet.com/ilan/bursa-nilufer-besevler-mh-merkezi-konumda-kiralik-31-daire-17852524,,,,,,,,,,,,,,,
17851377,13 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,130 m²,135 m²,3+1,21 Ve Üzeri,3.Kat,3,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,26.000TL,Bursa - Nilüfer - Çamlıca Mahallesi,https://www.emlakjet.com/ilan/besevler-camlica-mah-merkezi-konumda-kiralik-daire-17851377,,,,,,,,,,,,,,,
17851581,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,2+1,5-10,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,16.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/gorukle-dumlupinarda-site-ici-21-esyali-arakat-kiralik-daire-17851581,,,,,,,,,,,,,,,
17852493,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,17.500TL,Bursa - Osmangazi - Yenikaraman Mahallesi,https://www.emlakjet.com/ilan/baker-den-yeni-karamanda-full-esyali-kiralik-21-daire-17852493,,,,,,,,,,,,,,,
17851579,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,2+1,11-15,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/goruklede-dumlupinarda-ayri-mutfakli-esyasiz-21-kiralik-daire-17851579,,,,,,,,,,,,,,,
17850668,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,100 m²,115 m²,2+1,21 Ve Üzeri,5.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,20.000TL,Bursa - Yıldırım - Namazgah Mahallesi,https://www.emlakjet.com/ilan/namazgah-isiklar-askeriokul-altinda-21-115m2-icisifir-kiralik-daire-17850668,İkinci El,Betonarme,,Var,,,,,2,,Hayır,,,18000 TL,
17853554,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,39 m²,50 m²,1+1,0 (Yeni),2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.000TL,Bursa - Mustafakemalpaşa - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/ovega-yatirim-gayrimenkul-den-kiralik-11-daireler-17853554,,,,,,,,,,,,,,,
17849956,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,5,Merkezi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,25.000TL,Bursa - Yıldırım - Kurtoğlu Mahallesi,https://www.emlakjet.com/ilan/setbasi-31-130m2-3-arakat-esyali-kiralik-daire-25-000tl-17849956,İkinci El,Betonarme,,Var,2,,,30 m²,2,,,104,20,25000 TL,
17853778,13 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,70 m²,85 m²,2+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/kr-tac-gorukle-dumlupinar-aileye-uygun-21-17853778,,,,,,,,,,,,,,,
17851591,13 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,1,2.Kat,3,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Bursa - Mudanya - Güzelyalı Yalı Mahallesi,https://www.emlakjet.com/ilan/mudanya-guzelyalida-full-esyali-11-deniz-goren-kiralik-daire-17851591,,,,,,,,,,,,,,,
17852353,13 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,70 m²,75 m²,2+1,21 Ve Üzeri,Düz Giriş (Zemin),5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,17.000TL,Bursa - Yıldırım - Karaağaç Mahallesi,https://www.emlakjet.com/ilan/baris-emlak-tan-karaagac-ta-karnur-binasinda-21-daire-17852353,,,,,,,,,,,,,,,
17852764,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,55 m²,70 m²,2+1,0 (Yeni),1.Kat,3,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,17.000TL,Bursa - Osmangazi - İstiklal Mahallesi,https://www.emlakjet.com/ilan/kiralik-21-amerikan-mutfak-asansorlu-sifir-daire-17852764,,,,,,,,,,,,,,,
17851582,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,5-10,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Bursa - Nilüfer - Dumlupınar Mahallesi,https://www.emlakjet.com/ilan/gorukle-dumlupinarda-full-esyali-dubleks-21-kiralik-daire-17851582,,,,,,,,,,,,,,,
17853631,13 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,100 m²,115 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,24.000TL,Bursa - Yıldırım - Akçağlayan Mahallesi,https://www.emlakjet.com/ilan/akcaglayan-mahallesinde-kiralik-31-cok-temiz-daire-17853631,,,,,,,,,,,,,,,
17853765,13 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,4,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,19.000TL,Bursa - Mudanya - Yeni Mahallesi,https://www.emlakjet.com/ilan/ozcan-ciftci-den-fuul-deniz-manzarali-kiralik-site-ici-21daire-17853765,,,,,,,,,,,,,,,
17852491,13 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,21 Ve Üzeri,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Bursa - Osmangazi - Çırpan Mahallesi,https://www.emlakjet.com/ilan/baker-den-cirpan-mah-21-merkezi-lokasyonda-kiralik-daire-17852491,,,,,,,,,,,,,,,
17848995,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,11-15,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/gorukle-sakarya-11-genis-daire-17848995,,,,,,,,,,,,,,,
17845431,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,155 m²,180 m²,4+1,11-15,3.Kat,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,45.000TL,Bursa - Nilüfer - Balat Mahallesi,https://www.emlakjet.com/ilan/remax-area-dan-balat-belen-gulec-te-ara-kat-kiralik-41-daire-17845431,,,,,,,,,,,,,,,
17849647,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,70 m²,85 m²,1+1,5-10,Bahçe Katı,5,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,17.500TL,Bursa - Mudanya - Güzelyalı Eğitim Mahallesi,https://www.emlakjet.com/ilan/guzelyali-doga-evlerinde-havuzlu-11-firsat-dairesi-17849647,,,,,,,,,,,,,,,
17849608,12 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,16-20,Bahçe Katı,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,17.000TL,Bursa - Mudanya - Güzelyalı Eğitim Mahallesi,https://www.emlakjet.com/ilan/mudanya-da-21-kiralik-bahce-kati-daire-17849608,,,,,,,,,,,,,,,
17849534,12 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,90 m²,95 m²,2+1,16-20,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Eşyalı,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,18.000TL,Bursa - Osmangazi - Maksem Mahallesi,https://www.emlakjet.com/ilan/maksem-deremanzarali-21-90m2-arakat-esyali-kiralik-daire-18-000tl-17849534,İkinci El,Betonarme,,Var,2,,,,1,,Hayır,,,18000 TL,200 TL
17848984,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,Yüksek Giriş,3,Kombi Doğalgaz,Kiracı Oturuyor,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.000TL,Bursa - Osmangazi - Başaran Mahallesi,https://www.emlakjet.com/ilan/dialog-premium-dan-basaran-da-kiralik-21-17848984,,,,,,,,,,,,,,,
17843531,12 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,109 m²,110 m²,3+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,20.000TL,Bursa - Orhangazi - Tekke Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-kiralik-31-daire-17843531,,,,Var,1,,,,,,,,,,
17843613,12 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,95 m²,100 m²,2+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,18.000TL,Bursa - Orhangazi - Tekke Mahallesi,https://www.emlakjet.com/ilan/tekke-mahallesinde-carsiya-yakin-kiralik-21-daire-17843613,,,,Var,1,,,,,,,,,,
17847859,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,11.000TL,Bursa - Gemlik - Dr. Ziya Kaya Mahallesi,https://www.emlakjet.com/ilan/gemlik-kapali-pazar-civarinda-21-kombili-5-kat-kiralik-daire-17847859,,,,,,,,,,,,,,,
17845100,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,16-20,2.Kat,4,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,16.500TL,Bursa - Osmangazi - Koğukçınar Mahallesi,https://www.emlakjet.com/ilan/osmangazi-kogukcinar-mh-31-kiralik-daire-17845100,,,,,,,,,,,,1433,6,,
17845389,12 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Bursa - Osmangazi - Doburca Mahallesi,https://www.emlakjet.com/ilan/doburca-da-21-dublex-kiralik-daire-17845389,,,,,,,,,,,,,,,
17843530,12 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,1.5+1,21 Ve Üzeri,2.Kat,2,Kombi Doğalgaz,Boş,Boş,Hisseli Tapu,Hayır,Var,1,Birim Fiyat,11.000TL,Bursa - Osmangazi - Soğanlı Mahallesi,https://www.emlakjet.com/ilan/osmangazi-soganlida-kiralik-buyuk-11daire-17843530,İkinci El,Betonarme,10 m²,Var,1,Açık Balkon,10 m²,,1,,Hayır,4125,1,11000 TL,10 TL
17845566,12 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,140 m²,190 m²,3+1,0 (Yeni),5.Kat,9,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,52.000TL,Bursa - Nilüfer - Karaman Mahallesi,https://www.emlakjet.com/ilan/aksiyon-emlaktan-ihsaniyede-31-kiralik-arakat-sifir-daire-17845566,,,,,,,,,,,,,,,
17849738,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,143 m²,178 m²,3+1,0 (Yeni),1.Kat,12,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,50.000TL,Bursa - Nilüfer - Esentepe Mahallesi,https://www.emlakjet.com/ilan/fsm-solid-projesinde-kiralik-31-luks-daire-17849738,,,,,,,,,,,,,,,
17845042,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,45 m²,60 m²,1+1,3,3.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.500TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/akbey-den-gorukle-de-merkeze-yakin-kiralik-11-daire-17845042,,,,,,,,,,,,,,,
17842278,12 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,130 m²,135 m²,3+1,21 Ve Üzeri,5.Kat,25,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,15.000TL,Bursa - Orhangazi - Arapzade Mahallesi,https://www.emlakjet.com/ilan/kiralik-daire-31-17842278,,,,Var,1,Açık Balkon,,,,,,,,15000 TL,100 TL
17849720,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,70 m²,90 m²,1+1,5-10,3.Kat,5,Merkezi (Pay Ölçer),Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,22.000TL,Bursa - Mudanya - Ömerbey Mahallesi,https://www.emlakjet.com/ilan/halitpasada-deniz-doga-manzarali-esyali-11-kiralik-daire-17849720,,,,,,,,,,,,,,,
17849724,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,120 m²,135 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,22.000TL,Bursa - Mudanya - Yeni Mahallesi,https://www.emlakjet.com/ilan/mudanya-yeni-mahallede-esyali-31-kiralik-daire-17849724,,,,,,,,,,,,,,,
17846309,12 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,21 Ve Üzeri,2.Kat,4,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,19.500TL,Bursa - Osmangazi - Kükürtlü Mahallesi,https://www.emlakjet.com/ilan/mudanya-caddesi-uzeri-cift-cephe-31-asansorlu-otoparkli-siteici-17846309,,,,,,,,,,,,,,,
17844399,12 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,21 Ve Üzeri,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,19.000TL,Bursa - Osmangazi - Küplüpınar Mahallesi,https://www.emlakjet.com/ilan/merinos-mah-kongre-merkezi-karsisi-31-esyali-kiralik-daire-17844399,,,,,,,,,,,,,,,
17844146,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,5-10,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,18.000TL,Bursa - Gemlik - Yeni Mahallesi,https://www.emlakjet.com/ilan/bursa-gemlik-yeni-mahalle-de-kiralik-21-daire-17844146,,,,,,,,,,,,,,,
17844291,12 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,180 m²,190 m²,3+1,21 Ve Üzeri,4.Kat,6,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,21.000TL,Bursa - Osmangazi - Altıparmak Mahallesi,https://www.emlakjet.com/ilan/osmangazi-altiparmak-caddesi-nde-31-kiralik-daire-17844291,,Betonarme,,Var,,,,,,,,5418,15,21000 TL,
17845437,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,150 m²,192 m²,3+1,1,5.Kat,8,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,29.000TL,Bursa - Nilüfer - Balkan Mahallesi,https://www.emlakjet.com/ilan/remax-area-dan-balkan-mh-shu-09-sitesinde-31-kiralik-kose-daire-17845437,,,,,,,,,,,,,,,
17845434,12 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,185 m²,200 m²,4+1,16-20,5.Kat,14,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,29.000TL,Bursa - Osmangazi - Yenikent Mahallesi,https://www.emlakjet.com/ilan/remax-area-dan-hamitler-toki-manzarali-ara-kat-kiralik-41-daire-17845434,,,,,,,,,,,,,,,
17847940,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,140 m²,170 m²,3+1,11-15,1.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Bursa - Nilüfer - Demirci Mahallesi,https://www.emlakjet.com/ilan/nilufer-demiricide-mukemmel-genislik-31-daire-17847940,,,,,,,,,,,,,,,
17843639,12 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,2+1,16-20,1.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,23.000TL,Bursa - Nilüfer - Beşevler Mahallesi,https://www.emlakjet.com/ilan/bursa-nilufer-besevler-de-kiralik-site-ici-21-daire-23-000-tl-17843639,,,,,,,,,,,,572,1,,
17848991,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,80 m²,91 m²,1+1,21 Ve Üzeri,10.Kat,12,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Bursa - Osmangazi - Demirtaş Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/dialog-premium-dan-yaseminpark-da-kiralik-11-studyo-daire-17848991,,,,,,,,,,,,,,,
17846998,12 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,21 Ve Üzeri,6.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,16.000TL,Bursa - Yıldırım - Yenimahalle Mahallesi,https://www.emlakjet.com/ilan/yeni-mahalle-sular-vadisinin-orda-21-asansorlu-daire-kiralik-17846998,,,,,,,,,,,,,,,
17846566,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,123 m²,165 m²,3+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,3,Genel Fiyat,18.500TL,Bursa - Nilüfer - Akçalar Mahallesi,https://www.emlakjet.com/ilan/akcalar-da-kiralik-31-dubleks-gol-ve-doga-manzarali-17846566,,,,,,,,,,,,,,,
17849604,12 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,45 m²,53 m²,1+1,21 Ve Üzeri,Çatı Katı,3,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,16.000TL,Bursa - Mudanya - Çağrışan Mahallesi,https://www.emlakjet.com/ilan/cagrisan-mah-okullarin-bulundugu-bolgede-kiralik-11-daire-17849604,,,,,,,,,,,,,,,
17837781,12 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,11-15,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Bursa - İznik - Selçuk Mahallesi,https://www.emlakjet.com/ilan/gol-sahile-100-mt-uzaklikta-31-giris-kat-esyali-kiralik-daire-17837781,,,,,,,,,,,,,,,
17834327,12 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,105 m²,120 m²,2+1,11-15,3.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,33.000TL,Bursa - Nilüfer - Balat Mahallesi,https://www.emlakjet.com/ilan/resital-vizyon-dan-balat-ta-genis-21-kiralik-daire-17834327,,,,,,,,,,,,,,,
17833920,12 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,55 m²,65 m²,2+1,5-10,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.500TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/gorukle-de-otobus-guzerhinda-esyali-21-kiralik-temiz-daire-17833920,,,,,,,,,,,,,,,
17833720,12 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,109 m²,158 m²,2+1,0 (Yeni),3.Kat,6,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,21.500TL,Bursa - Nilüfer - 30 Ağustos Zafer Mahallesi,https://www.emlakjet.com/ilan/magnadan-kayapada-2-51-arakat-site-icerisinde-kiralik-daire-17833720,,,,,,,,,,,,,,,
17834574,12 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,55 m²,65 m²,2+1,5-10,4.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.000TL,Bursa - Nilüfer - Görükle Mahallesi,https://www.emlakjet.com/ilan/gorukle-merkez-de-esyali-21-kiralik-daire-17834574,,,,,,,,,,,,,,,
17838125,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,115 m²,130 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,11.000TL,Bursa - Karacabey - Emirsultan Mahallesi,https://www.emlakjet.com/ilan/karacabey-emirsultan-mahallesinde-uygun-kiralik-daire-17838125,,,,,,,,,,,,,,,
17837281,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,4,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,21.500TL,Bursa - Nilüfer - Akçalar Mahallesi,https://www.emlakjet.com/ilan/akcalarin-en-prestijli-sitesinde-celebiler-sitesinde-31-ara-kat-17837281,,,,,,,,,,,,,,,
17839150,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,200 m²,230 m²,3+1,21 Ve Üzeri,3.Kat,7,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,35.000TL,Bursa - Osmangazi - Çekirge Mahallesi,https://www.emlakjet.com/ilan/bursa-cekirge-de-bursa-manzarali-200-m2-esyali-kiralik-31-daire-17839150,İkinci El,Betonarme,,,,,,,2,,Hayır,4179,5,,
