İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Aidat,Depozito,Ada,Parsel,Balkon Durumu,Balkon Sayısı,WC Sayısı,Görüntülü Gezilebilir mi?,Balkon Tipi,Balkon Metrekare,Banyo Metrekare,Salon Metrekare,WC Metrekare
17915195,19 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.000TL,Sakarya - Sapanca - Camicedit Mahallesi,https://www.emlakjet.com/ilan/sakarya-uygulamali-bilim-universitesi-turizm-fakultesi-yaninda-17915195,,,,,,,,,,,,,,,
17919364,20 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,127 m²,130 m²,3+1,21 Ve Üzeri,1.Kat,3,Doğalgaz Sobalı,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,26.000TL,Sakarya - Hendek - Rasimpaşa Mahallesi,https://www.emlakjet.com/ilan/meric-cayrak-tan-kiralik-daireler-full-esyali-detay-aciklamada-17919364,,,,,,,,,,,,,,,
17923533,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,5-10,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,,1,Genel Fiyat,22.000TL,Sakarya - Karasu - Yalı Mahallesi,https://www.emlakjet.com/ilan/deniz-manzarali-esyali-havuzlu-genis-balkonlu-21-kiralik-daire-17923533,,,,22000 TL,157,209,Var,1,1,,Açık Balkon,,,,
17904478,18 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,125 m²,144 m²,3+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,35.000TL,Sakarya - Adapazarı - Şeker Mahallesi,https://www.emlakjet.com/ilan/seker-mh-de-sifir-asansorlu-kiralik-31-daire-bahadir-eker-den-17904478,,,,,6001,12,,,,,,,,,
17894566,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,130 m²,135 m²,3+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,18.000TL,Sakarya - Hendek - Yeni Mahallesi,https://www.emlakjet.com/ilan/dundar-gayrimenkul-den-yeni-mahalle-kiralik-31daire-depozitosuz-17894566,,,,,,,,,,,,,,,
17904638,18 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,105 m²,115 m²,3+1,21 Ve Üzeri,4.Kat,5,Doğalgaz Sobalı,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,18.000TL,Sakarya - Adapazarı - Tekeler Mahallesi,https://www.emlakjet.com/ilan/tekeler-de-ptt-bloklari-nda-kiralik-31-daire-bahadir-eker-den-17904638,,,,,4740,2,,,,,,,,,
17900984,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,94 m²,95 m²,2+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Sakarya - Akyazı - Konuralp Mahallesi,https://www.emlakjet.com/ilan/kaymak-emlaktan-iskanlari-alinmis-sifir-kiralik-daire-17900984,,,,,,,,,,,,,,,
17887158,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Arsa Tapulu,Hayır,Yok,3,Genel Fiyat,22.000TL,Sakarya - Sapanca - Gazipaşa Mahallesi,https://www.emlakjet.com/ilan/sapanca-merkezde-31-150-m2-kiralik-daire-17887158,,,,,,,,,,,,,,,
17902733,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,100 m²,115 m²,2+1,16-20,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Sakarya - Serdivan - Otuziki Evler Mahallesi,https://www.emlakjet.com/ilan/serdivan-32-evlerde-genis-21-kiralik-daire-17902733,,,,,,,,,,,,,,,
17889392,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,70 m²,85 m²,2+0,2,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Sakarya - Akyazı - Yeni Mahallesi,https://www.emlakjet.com/ilan/bf-grouptan-yeni-mahalle-universite-yaninda-kiralik-daire-17889392,,,,,,,,,,,,,,,
17894567,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,75 m²,80 m²,2+1,4,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Sakarya - Hendek - Yeni Mahallesi,https://www.emlakjet.com/ilan/dundar-gayrimenkul-den-carsiya-yakin-kiralik-21-daire-17894567,,,,,,,,,,,,,,,
17894520,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,54 m²,55 m²,1+1,3,Yüksek Giriş,3,Yerden Isıtma,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,7.000TL,Sakarya - Akyazı - Fatih Mahallesi,https://www.emlakjet.com/ilan/lider-emlaktan-kiralik-11-daire-17894520,,,,,,,,,,,,,,,
17904436,18 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Sakarya - Adapazarı - Mithatpaşa Mahallesi,https://www.emlakjet.com/ilan/donatim-civarinda-kiralik-daire-21-70m2-dogalgazli-17904436,,,,,,,,,,,,,,,
17886769,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,120 m²,135 m²,3+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Evet,Yok,1,Genel Fiyat,15.000TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/serdivan-da-kiralik-31-daire-15-000-17886769,,,,,,,,,,,,,,,
17888681,15 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,Bahçe Katı,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,14.000TL,Sakarya - Serdivan - Esentepe Mahallesi,https://www.emlakjet.com/ilan/universiteye-kapi-komsusu-kiralik-11-esyali-daire-17888681,,,,,,,,,,,,,,,
17895652,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,39 m²,46 m²,1+1,0 (Yeni),Düz Giriş (Zemin),3,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.000TL,Sakarya - Akyazı - Yunus Emre Mahallesi,https://www.emlakjet.com/ilan/yunus-emre-mahallesinde-kiralik-koridorlu-11-17895652,,,,,,,,,,,,,,,
17905799,18 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,102 m²,114 m²,3+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,Boş,Müstakil Tapulu,Hayır,Yok,2,Genel Fiyat,38.000TL,Sakarya - Serdivan - Arabacıalanı Mahallesi,https://www.emlakjet.com/ilan/remax-mavi-den-arabacialani-mahallesinde-kiralik-31-daire-17905799,,,,,,,,,,,,,,,
17901497,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,105 m²,115 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Sakarya - Adapazarı - Tığcılar Mahallesi,https://www.emlakjet.com/ilan/adapazari-carsi-merkezde-kiralik-21-daire-17901497,,,,,,,Var,2,2,Hayır,Açık Balkon,,,,
17894503,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,52 m²,1+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,9.000TL,Sakarya - Akyazı - Yunus Emre Mahallesi,https://www.emlakjet.com/ilan/lider-emlaktan-yunus-emre-mh-de-kiralik-orta-kat-11-daire-17894503,,,,,,,,,,,,,,,
17900985,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,49 m²,50 m²,1+1,0 (Yeni),1.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Sakarya - Akyazı - Fatih Mahallesi,https://www.emlakjet.com/ilan/markete-okula-terminale-yakin-konumda-kiralik-daire-17900985,,,,,,,,,,,,,,,
17890707,16 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,95 m²,110 m²,3+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,17.000TL,Sakarya - Adapazarı - Karaman Mahallesi,https://www.emlakjet.com/ilan/redstone-zenadan-karamanda-kiralik-daire-firsati-17890707,,,,,,,,,,,,,,,
17905229,18 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,135 m²,142 m²,3+1,11-15,1.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Sakarya - Adapazarı - Korucuk Mahallesi,https://www.emlakjet.com/ilan/remax-hur-fatma-yildiz-dan-korucuk-baytur-da-kiralik-31-daire-17905229,,,,,,,,,,,,,,,
17901599,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,115 m²,120 m²,3+1,2,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,25.000TL,Sakarya - Adapazarı - Tepekum Mahallesi,https://www.emlakjet.com/ilan/yenigun-emlak-tan-tepekum-mahalle-kiralik-daire-17901599,,,,,,,,,,,,,,,
17892475,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,11-15,2.Kat,3,Merkezi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Sakarya - Serdivan - İstiklal Mahallesi,https://www.emlakjet.com/ilan/serdivan-is-bankasi-civari-faturalar-dahil-21-kiralik-daire-17892475,,,,,,,,,,,,,,,
17891007,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,4,3.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,16.000TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/universite-yakini-otoparkli-55m2-esyali-11-kiralik-daire-17891007,,,,,,,,,,,,,,,
17900274,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,42 m²,49 m²,1+1,1,3.Kat,3,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,11.000TL,Sakarya - Akyazı - Hastahane Mahallesi,https://www.emlakjet.com/ilan/sancak-emlak-tan-spor-kompleksi-civari-esyali-kiralik-11-3-kat-17900274,,,,,,,,,,,,,,,
17897043,16 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,110 m²,115 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Sakarya - Serdivan - Arabacıalanı Mahallesi,https://www.emlakjet.com/ilan/serdivan-arabacialanini-sehitler-cami-karsisi-kiralik-daireler-17897043,,,,,,,,,,,,,,,
17889522,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,16.000TL,Sakarya - Adapazarı - Sakarya Mahallesi,https://www.emlakjet.com/ilan/adapazari-merkezde-guzel-lokasyonda-kiralik-daire-17889522,,,,,,,,,,,,,,,
17896248,16 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,40 m²,55 m²,1+1,1,2.Kat,3,Doğalgaz Sobalı,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,11.000TL,Sakarya - Akyazı - Yunus Emre Mahallesi,https://www.emlakjet.com/ilan/sahibinden-ara-kat-daire-17896248,,,,11000 TL,57,836,Var,1,,,Açık Balkon,4 m²,5 m²,,
17890706,16 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,80 m²,95 m²,2+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Sakarya - Serdivan - İstiklal Mahallesi,https://www.emlakjet.com/ilan/muhtesem-lokasyonda-kiralik-daire-17890706,,,,,,,,,,,,,,,
17894516,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,8.000TL,Sakarya - Akyazı - Hastahane Mahallesi,https://www.emlakjet.com/ilan/lider-emlaktan-adliye-yaninda-site-icerisinde-kiralik-11-daire-17894516,,,,,,,,,,,,,,,
17897560,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,125 m²,135 m²,3+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,23.000TL,Sakarya - Hendek - Yeni Mahallesi,https://www.emlakjet.com/ilan/yeni-mahallede-hatasiz-kiralik-daire-17897560,,,,,,,,,,,,,,,
17895908,16 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,100 m²,125 m²,2+1,5-10,1.Kat,2,Kombi Doğalgaz,Boş,Boş,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,19.500TL,Sakarya - Serdivan - Köprübaşı Mahallesi,https://www.emlakjet.com/ilan/mustakil-kiralik-ev-17895908,İkinci El,Betonarme,0 TL,20000 TL,,2819,Var,2,1,Evet,Açık Balkon,4 m²,3 m²,5 m²,2 m²
17880375,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,49 m²,50 m²,1+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Sakarya - Akyazı - Yeni Mahallesi,https://www.emlakjet.com/ilan/kaymak-emlak-tan-universite-yani-esyali-kiralik-daire-17880375,,,,,,,,,,,,,,,
17870513,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,220 m²,230 m²,4+2,5-10,Bahçe Katı,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,45.000TL,Sakarya - Serdivan - Arabacıalanı Mahallesi,https://www.emlakjet.com/ilan/serdivan-avm-yurume-mesafesinde-41-220m2esyali-bahceli-dublex-17870513,,,,,,,,,,,,,,,
17881415,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,1.Kat,2,Kombi Doğalgaz,Boş,Boş,Arsa Tapulu,Hayır,Yok,1,Genel Fiyat,17.000TL,Sakarya - Adapazarı - Yenigün Mahallesi,https://www.emlakjet.com/ilan/yenigun-emlak-tan-yenigun-mahalle-kiralik-daire-17881415,,,,,,,,,,,,,,,
17871744,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,12.500TL,Sakarya - Adapazarı - Korucuk Mahallesi,https://www.emlakjet.com/ilan/korucuk-hastanesi-yakini-idealkent-sitesinde-21-kiralik-daire-17871744,,,,,,,,,,,,,,,
17870977,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,100 m²,115 m²,3+1,11-15,Çatı Katı,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Sakarya - Serdivan - Otuziki Evler Mahallesi,https://www.emlakjet.com/ilan/32-evlerde-uygun-fiyatli-kiralik-31-cati-kati-daire-17870977,,,,,,,,,,,,,,,
17868690,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Sakarya - Akyazı - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/merkezde-21-sifir-kiralik-daire-17868690,,,,,,,,,,,,,,,
17885956,15 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,60 m²,70 m²,2+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,20.000TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/kemalpasa-da-esyali-kiralik-21-daire-bahadir-eker-den-17885956,,,,,1193,17,,,,,,,,,
17870971,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,11.000TL,Sakarya - Adapazarı - Korucuk Mahallesi,https://www.emlakjet.com/ilan/korucuk-hastanelere-yakin-bakimli-esyali-kiralik-daire-17870971,,,,,,,,,,,,,,,
17871715,14 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,85 m²,92 m²,2+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,16.000TL,Sakarya - Adapazarı - Orta Mahallesi,https://www.emlakjet.com/ilan/adapazari-orta-mah-imamhatip-orta-okul-arkasi-kiralik-21-daire-17871715,,,,16000 TL,6100,4,,,,,,,,,
17870474,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,3,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.250TL,Sakarya - Adapazarı - Akıncılar Mahallesi,https://www.emlakjet.com/ilan/erenlerde-yeni-binada-11-kiralik-herles-dahil-son-3-adet-daire-17870474,,,,,,,,,,,,,,,
17868245,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,3,3.Kat,3,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,30.000TL,Sakarya - Adapazarı - Güneşler Merkez Mahallesi,https://www.emlakjet.com/ilan/muhtesem-konumda-31-kiralik-daire-gunesler-merkez-17868245,,,,,,,,,,,,,,,
17866309,13 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,110 m²,125 m²,2+1,11-15,Bahçe Katı,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Sakarya - Hendek - Yeni Mahallesi,https://www.emlakjet.com/ilan/dundar-gayrimenkul-den-yeni-mahalle-site-icerisinde-kiralik-21-17866309,,,,,,,,,,,,,,,
17873001,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,75 m²,80 m²,2+1,21 Ve Üzeri,Çatı Katı,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Sakarya - Serdivan - Vatan Mahallesi,https://www.emlakjet.com/ilan/yazlik-vatan-mahalle-de-cati-kati-21-genis-esyali-kiralik-daire-17873001,,,,,,,,,,,,,,,
17881413,15 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Sakarya - Adapazarı - Yağcılar Mahallesi,https://www.emlakjet.com/ilan/yenigun-emlak-tan-yagcilar-mahalle-kiralik-ara-kat-daire-17881413,,,,,,,,,,,,,,,
17871124,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Sakarya - Serdivan - İstiklal Mahallesi,https://www.emlakjet.com/ilan/basdekor-gayrimenkul-mavi-durak-yakini-kiralik-31-17871124,,,,,,,,,,,,,,,
17874493,14 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,21.000TL,Sakarya - Serdivan - Otuziki Evler Mahallesi,https://www.emlakjet.com/ilan/emlakce-g-y-m-den-serdivan-32-evler-de-kiralik-daire-17874493,,,,,,17944,,,,,,,,,
17868251,14 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,11-15,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,30.000TL,Sakarya - Adapazarı - Şeker Mahallesi,https://www.emlakjet.com/ilan/sakarya-royal-den-tansas-karsisi-site-ici-garajli-31-daire-17868251,,,,,,,,,,,,,,,
17885947,15 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,120 m²,125 m²,3+1,21 Ve Üzeri,1.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Sakarya - Adapazarı - Şeker Mahallesi,https://www.emlakjet.com/ilan/remax-design-kiralik-daire-17885947,,,,,,,,,,,,,,,
17876891,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,145 m²,165 m²,3+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,44.000TL,Sakarya - Serdivan - Köprübaşı Mahallesi,https://www.emlakjet.com/ilan/serdivan-ada-konaklarinda-165-m2-havuzlu-kiralik-cati-dublex-17876891,,,,,,,,,,,,,,,
17871742,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,0 (Yeni),Bahçe Katı,2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Sakarya - Sapanca - Göl Mahallesi,https://www.emlakjet.com/ilan/sapanca-gole-yakin-bahceli-esyali-hersey-dahil-daire-17871742,,,,,,,,,,,,,,,
17867639,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,2.Kat,2,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Sakarya - Adapazarı - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/adapazari-sehir-merkezinde-aile-binasinda-kiralik-31-daire-17867639,,,,,,,,,,,,,,,
17874011,14 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,35 m²,45 m²,1+1,0 (Yeni),Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/serdivan-kemalpasa-sifir-full-esyali-11-giris-kat-kiralik-daire-17874011,Sıfır,Betonarme,,,0,18248,,,,,,,,,
17870973,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,12.000TL,Sakarya - Adapazarı - Korucuk Mahallesi,https://www.emlakjet.com/ilan/aileye-uygun-temiz-ve-bakimli-merkezi-kiralik-esyali-daire-17870973,,,,,,,,,,,,,,,
17878463,15 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,45 m²,52 m²,1+1,0 (Yeni),Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.000TL,Sakarya - Akyazı - Yeni Mahallesi,https://www.emlakjet.com/ilan/kiralik-11-esyali-daire-konforlu-ve-tasinmaya-hazir-17878463,,,,,,,,,,,,,,,
17871118,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,70 m²,85 m²,2+1,5-10,1.Kat,2,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Sakarya - Serdivan - Köprübaşı Mahallesi,https://www.emlakjet.com/ilan/basdekor-gayrimenkul-den-kiralik-21-daire-17871118,,,,,,,,,,,,,,,
17874379,14 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,25.000TL,Sakarya - Adapazarı - Tekeler Mahallesi,https://www.emlakjet.com/ilan/tekeler-3-kat-21-110-m2-kiralik-daire-17874379,,,,25000 TL,517,10,,,,,,,,,
17873000,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,65 m²,70 m²,2+1,4,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,22.500TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/on17-otel-arkasi-genis-esyali-21-kiralik-daire-17873000,,,,,,,,,,,,,,,
17870211,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,2+1,11-15,2.Kat,2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,25.000TL,Sakarya - Serdivan - Kemalpaşa Mahallesi,https://www.emlakjet.com/ilan/kam-e-acar-city-sitesinde-dubleks-21-apart-17870211,,,,,,,,,,,,,,,
17871135,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,25 m²,32 m²,Stüdyo,5-10,3.Kat,3,Merkezi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Sakarya - Serdivan - İstiklal Mahallesi,https://www.emlakjet.com/ilan/basdekor-gayrimenkul-den-kiralik-10-balkonlu-daire-17871135,,,,,,,,,,,,,,,
