İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Yapı Durumu,Yapı Tipi,Aidat,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Depozito,Ada,Parsel,Eşya Durumu,Balkon Durumu,Balkon Sayısı,WC Sayısı,Görüntülü Gezilebilir mi?,Balkon Tipi,Salon Metrekare,WC Metrekare,Banyo Metrekare,Balkon Metrekare
17941016,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,58 m²,70 m²,1+1,11-15,2.Kat,5,Klimalı,Boş,İkinci El,Betonarme,1150 TL,Kat İrtifakı,Evet,Var,1,Genel Fiyat,20.000TL,Aydın - Kuşadası - Ege Mahallesi,https://www.emlakjet.com/ilan/kusadasi-ege-mahallesinde-11-esyali-depozitosuz-genis-daire-kiraliktir-17941016,0 TL,157,2,Eşyalı,Var,1,1,Hayır,Açık Balkon,15 m²,5 m²,1 m²,15 m²
17942190,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,140 m²,145 m²,3+1,11-15,3.Kat,5,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Yabancıdan,Hayır,,1,Genel Fiyat,13.000TL,Aydın - Nazilli - Turan Mahallesi,https://www.emlakjet.com/ilan/turan-mahallesi-nde-sik-ve-genis-31-kiralik-daire-17942190,,,,Boş,Var,2,,,Açık Balkon,,,,
17935986,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,,,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,16.000TL,Aydın - Söke - Yenikent Mahallesi,https://www.emlakjet.com/ilan/aydin-soke-yenikent-mahallesinde-11-esyali-kiralik-daire-17935986,,,,,,,,,,,,,
17932828,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,43 m²,47 m²,1+1,5-10,2.Kat,4,Klimalı,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.250TL,Aydın - Efeler - Zafer Mahallesi,https://www.emlakjet.com/ilan/emlak-evi-nden-zafer-mahallesinde-kiralik-11-daire-17932828,,,,Eşyalı,,,,,,,,,
17932830,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,21 Ve Üzeri,6.Kat,6,Klimalı,Boş,,,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,18.500TL,Aydın - Efeler - Girne Mahallesi,https://www.emlakjet.com/ilan/emlak-evin-den-girne-mahallesi-nde-31-kiralik-daire-17932830,,,,Boş,,,,,,,,,
17938716,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,1.Kat,2,Kombi Doğalgaz,Boş,İkinci El,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.000TL,Aydın - Söke - Atatürk Mahallesi,https://www.emlakjet.com/ilan/soke-ataturk-mh-kiralik-21-daire-17938716,,,,,,,,,,,,,
17934952,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,1.Kat,3,Klimalı,Boş,İkinci El,Betonarme,,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,8.000TL,Aydın - Nazilli - Sümer Mahallesi,https://www.emlakjet.com/ilan/sumer-mahallesinde-11ful-esyali-kiralik-daire-17934952,8000 TL,,,Eşyalı,Var,1,1,Evet,Açık Balkon,,,,
17940760,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,16-20,3.Kat,3,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,14.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/31-dogalgazli-kiralik-daire-17940760,14000 TL,738,6,Boş,Var,1,2,,Açık Balkon,,,,
17932879,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,5-10,4.Kat,5,Kombi Doğalgaz,Boş,İkinci El,Betonarme,100 TL,Kat Mülkiyeti,Evet,,1,Genel Fiyat,23.000TL,Aydın - Kuşadası - İkiçeşmelik Mahallesi,https://www.emlakjet.com/ilan/sahibinden-dogalgazli-21-daire-kat-4-asansor-yok-17932879,23000 TL,1061,4,Eşyalı,Var,1,1,,Açık Balkon,30 m²,7 m²,7 m²,5 m²
17932428,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,70 m²,75 m²,1+1,5-10,1.Kat,3,Klimalı,Boş,İkinci El,Betonarme,,Yabancıdan,Hayır,Yok,1,Genel Fiyat,20.000TL,Aydın - Didim - Yeni Mahallesi,https://www.emlakjet.com/ilan/aydin-didim-yeni-mh-esyali-surekli-kiralik-11-20-000-tl-17932428,,,,Eşyalı,,,,,,,,,
17934914,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,4,1.Kat,3,Kombi Doğalgaz,Boş,Sıfır,Betonarme,,Müstakil Tapulu,Hayır,,1,Genel Fiyat,15.000TL,Aydın - Nazilli - Yıldıztepe Mahallesi,https://www.emlakjet.com/ilan/yeni-21-temiz-kiralik-daire-17934914,,2048,3,Boş,Var,1,,Evet,Açık Balkon,,,,
17936917,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,21 Ve Üzeri,1.Kat,3,Klimalı,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,26.000TL,Aydın - Didim - Efeler Mahallesi,https://www.emlakjet.com/ilan/didim-efeler-mahallesi-nde-21-kiralik-daire-17936917,,664,11,,,,,,,,,,
17928904,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,5-10,Bahçe Katı,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Evet,,2,Genel Fiyat,35.000TL,Aydın - Kuşadası - İkiçeşmelik Mahallesi,https://www.emlakjet.com/ilan/kusadasi-kotan-riva-evleri-nde-dogalgazli-21-bahce-kati-daire-17928904,,1998,12,,,,,,,,,,
17934922,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,125 m²,140 m²,3+1,21 Ve Üzeri,1.Kat,4,Doğalgaz Sobalı,Boş,,,500 TL,Kat Mülkiyeti,Evet,,2,Genel Fiyat,25.000TL,Aydın - Efeler - Fatih Mahallesi,https://www.emlakjet.com/ilan/fatih-mahallesi-site-ici-dogalgazli-daire-17934922,25000 TL,1496,41,,Var,2,,,,,,,
17930450,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,15.000TL,Aydın - Nazilli - Şirinevler Mahallesi,https://www.emlakjet.com/ilan/nazilli-moda-sehirde-kiralik-dogalgazli-21-daire-17930450,,1033,268,,,,,,,,,,
17936783,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,140 m²,145 m²,3+1,16-20,2.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,24.500TL,Aydın - Söke - Yenicamii Mahallesi,https://www.emlakjet.com/ilan/31-140m2-soke-yenicami-mah-kiralik-17936783,,733,178,,Var,2,2,,Açık Balkon,,,,
17936351,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,120 m²,150 m²,3+1,16-20,2.Kat,3,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,16.000TL,Aydın - Nazilli - Yeni Mahallesi,https://www.emlakjet.com/ilan/yeni-mah-de-dogalgazli-ara-kat-komple-yenilenmis-31-kiralik-daire-17936351,16000 TL,959,12,Boş,Var,2,2,Evet,Açık Balkon,,,,
17934414,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,90 m²,95 m²,2+1,16-20,5.Kat,5,Kombi Doğalgaz,Boş,,,200 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,16.000TL,Aydın - Söke - Konak Mahallesi,https://www.emlakjet.com/ilan/konak-mahallesi-nde-kiralik-21-genis-daire-17934414,16000 TL,55,3,Boş,Var,1,,,Açık Balkon,,,,
17934413,22 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,40 m²,55 m²,1+1,11-15,2.Kat,4,Klimalı,Boş,İkinci El,Betonarme,0 TL,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Aydın - Kuşadası - Türkmen Mahallesi,https://www.emlakjet.com/ilan/kusadasi-carsi-merkezde-sahile-100metre-11-esyali-kiralik-daire-17934413,20000 TL,2009,14,Eşyalı,Yok,,1,Hayır,,10 m²,5 m²,5 m²,
17930306,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,185 m²,190 m²,4+1,5-10,4.Kat,6,Merkezi Doğalgaz,Boş,İkinci El,Betonarme,2000 TL,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,28.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/nazilli-ege-emlak-ofisinden-zafer-mah-site-icinde-kapicili-havuzlu-otoparkli-kiralik-daire-17930306,28000 TL,2018,2,Boş,Var,2,2,Hayır,Açık Balkon,,,,
17920361,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,40 m²,55 m²,1+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,İkinci El,Betonarme,250 TL,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-dogalgazli-11-esyali-kiralik-daire-17920361,16000 TL,721,52,Eşyalı,Yok,,1,Evet,,,,,
17916782,19 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,4+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,34.500TL,Aydın - Efeler - Girne Mahallesi,https://www.emlakjet.com/ilan/gho-dan-girne-mahallesinde-kiralik-41-daire-17916782,,,,Boş,,,,,,,,,
17925796,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,135 m²,155 m²,3+1,11-15,1.Kat,5,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Aydın - Efeler - Meşrutiyet Mahallesi,https://www.emlakjet.com/ilan/mesrutiyet-mahallesinde-kiralik-31-genis-daire-17925796,,,,Boş,,,,,,,,,
17922671,20 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,4,3.Kat,3,Klimalı,Boş,,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/universite-kam-e-kiralik-luks-esyali-genis-11-dubleks-daire-17922671,,,,Eşyalı,,,,,,,,,
17924788,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Aydın - Efeler - Kurtuluş Mahallesi,https://www.emlakjet.com/ilan/kiralik-daire-17924788,,,,,,,,,,,,,
17916763,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,2.Kat,2,Klimalı,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,11.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/kiralik-11-full-esyali-daire-isabeyli-bulvar-uzeri-iibf-ye-100-metre-17916763,,114,29,,,,,,,,,,
17802851,10 Ağustos 2025,10 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,Yüksek Giriş,3,Klimalı,Boş,,,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Aydın - Nazilli - Sümer Mahallesi,https://www.emlakjet.com/ilan/sehir-den-sumer-hurriyet-cd-uzeri-binada-kiralik-11-daire-17802851,,,,Eşyalı,,,,,,,,,
17918399,19 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,2.Kat,4,Klimalı,Boş,,Betonarme,280 TL,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/11-esyali-kiralik-daire-17918399,,,,Eşyalı,,,,,,,,,
17921389,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,60 m²,75 m²,1+1,5-10,1.Kat,4,Kombi Doğalgaz,Boş,İkinci El,Betonarme,250 TL,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,18.500TL,Aydın - Nazilli - Karaçay Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-dogalgazli-esyali-11-kiralik-genis-daire-17921389,18500 TL,1178,221,Eşyalı,Var,1,1,Evet,Açık Balkon,,,,
17920722,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,130 m²,145 m²,3+1,11-15,6.Kat,7,Kombi Doğalgaz,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,18.500TL,Aydın - Nazilli - Yeşil Mahallesi,https://www.emlakjet.com/ilan/yesil-mahallede-kiralik-dogalgazli-daire-17920722,,2010,3,,,,,,,,,,
17926721,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,1.Kat,2,Kombi Doğalgaz,Boş,İkinci El,,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.000TL,Aydın - Söke - Atatürk Mahallesi,https://www.emlakjet.com/ilan/soke-ataturk-mh-kiralik-21-daire-17926721,,,,Boş,,,,,,,,,
17942130,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,4.Kat,6,Klimalı,Boş,,,,Yabancıdan,Hayır,Yok,1,Genel Fiyat,17.000TL,Aydın - Nazilli - Yeşil Mahallesi,https://www.emlakjet.com/ilan/aydin-nazilli-yesil-mahalle-de-ultra-luks-11-kiralik-daire-17942130,,,,Eşyalı,Var,1,2,,Açık Balkon,,,,
17942190,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,140 m²,145 m²,3+1,11-15,3.Kat,5,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Yabancıdan,Hayır,,1,Genel Fiyat,13.000TL,Aydın - Nazilli - Turan Mahallesi,https://www.emlakjet.com/ilan/turan-mahallesi-nde-sik-ve-genis-31-kiralik-daire-17942190,,,,Boş,Var,2,,,Açık Balkon,,,,
17928040,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,65 m²,70 m²,1+1,5-10,1.Kat,3,Klimalı,Boş,,,100 TL,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,10.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/gultekin-emlaktan-isabeyli-mahallesinde-esyali-dubleks-11-kiralik-daire-17928040,10000 TL,123,3,Eşyalı,Yok,,1,Evet,,,,,
17927694,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,1.Kat,3,Klimalı,Boş,,Betonarme,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,13.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/konut-emlaktan-isabeylide-has-yapida-11-full-esyali-kiralik-daire-17927694,,425,3,Eşyalı,Var,1,1,Hayır,Açık Balkon,,,,
17923532,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,135 m²,145 m²,3+1,16-20,1.Kat,3,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,15.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/zafer-mahallesinde31-dogalgazli-kilimali-kiralik-daire-17923532,15000 TL,,,Boş,Var,3,,Evet,"Açık Balkon, Kapalı Balkon",,,,
17927901,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,35 m²,50 m²,1+1,5-10,3.Kat,3,Klimalı,Boş,İkinci El,Betonarme,250 TL,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,9.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/isabeyli-de-kampuse-yakin-esyali-11-kiralik-daire-17927901,,154,4,Eşyalı,Yok,,1,Evet,,,,,
17924809,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,10.000TL,Aydın - Efeler - Zafer Mahallesi,https://www.emlakjet.com/ilan/hb-den-11-kiralik-daire-zafer-mahallesinde-temiz-universite-alt-bolgesinde-17924809,,754,138,,,,,,,,,,
17927790,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,5-10,2.Kat,3,Klimalı,Boş,İkinci El,Betonarme,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/konut-emlaktan-isabeylide-11-full-esyali-kiralik-daire-17927790,,500,5,Eşyalı,Yok,,1,Hayır,,,,,
17917139,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,60 m²,70 m²,1+1,5-10,2.Kat,3,Klimalı,Boş,İkinci El,Betonarme,200 TL,Kat İrtifakı,Evet,,1,Genel Fiyat,11.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/miray-emlaktan-isabeylide-esyali-kiralik-11-daire-17917139,11000 TL,416,11,Eşyalı,Yok,,,Evet,,,,,
17928142,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,5-10,3.Kat,3,Klimalı,Boş,,,,Kat İrtifakı,Hayır,,1,Genel Fiyat,15.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/nazilli-isabeyli-de-21-esyali-cift-balkonlu-kiralik-daire-amerikan-koleji-karsisi-17928142,,1529,1,,,,,,,,,,
17924787,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,11-15,1.Kat,5,Merkezi Doğalgaz,Boş,İkinci El,Çelik,400 TL,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,20.000TL,Aydın - Efeler - Efeler Mahallesi,https://www.emlakjet.com/ilan/esyali-site-icerisinde-otoparkli-17924787,,,,Eşyalı,,,,,,,,,
17923384,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,1.Kat,4,Klimalı,Boş,İkinci El,Betonarme,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Aydın - Efeler - Cuma Mahallesi,https://www.emlakjet.com/ilan/hb-den-11-esyali-kiralik-daire-cuma-da-cift-klimali-temiz-17923384,,195,19,Eşyalı,Yok,,1,Hayır,,,,,
17927881,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,3.Kat,3,Klimalı,Boş,,,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,8.000TL,Aydın - Nazilli - İsabeyli Mahallesi,https://www.emlakjet.com/ilan/isabeyli-mahallesinde-21-kiralik-daire-17927881,8000 TL,415,14,Boş,Yok,,1,,,,,,
17927926,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,40 m²,60 m²,1+1,5-10,1.Kat,6,Klimalı,Boş,İkinci El,Betonarme,,Yabancıdan,Hayır,Yok,1,Genel Fiyat,8.000TL,Aydın - Nazilli - Yeni Sanayi Mahallesi,https://www.emlakjet.com/ilan/yeni-sanayi-mah-full-esyali-11-kiralik-daire-17927926,,,,,Var,1,1,Hayır,Açık Balkon,,,,
17923436,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,16-20,Yüksek Giriş,4,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,35.000TL,Aydın - Efeler - Mimar Sinan Mahallesi,https://www.emlakjet.com/ilan/hb-den-31-esyali-kiralik-daire-tekstilciler-sitesi-dogalgazli-17923436,,1693,1,Eşyalı,Var,4 +,,Hayır,,,,,
17916178,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,16-20,4.Kat,4,Kombi Doğalgaz,Boş,,,100 TL,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,15.000TL,Aydın - Nazilli - Çapahasan Mahallesi,https://www.emlakjet.com/ilan/capahasan-mahallesinde-esyali-31-17916178,15000 TL,897,63,Eşyalı,Var,1,2,Evet,Açık Balkon,,,10 m²,15 m²
17921100,20 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,11-15,3.Kat,6,Klimalı,Boş,,,,Kat İrtifakı,Hayır,,2,Genel Fiyat,35.000TL,Aydın - Kuşadası - Türkmen Mahallesi,https://www.emlakjet.com/ilan/kusadasi-marina-da-essiz-deniz-manzarali-21-kiralik-daire-17921100,,1694,96,,,,,,,,,,
17914498,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,Kot 1 (-1).Kat,4,Klimalı,Boş,,,1500 TL,Kat İrtifakı,Hayır,,1,Genel Fiyat,28.000TL,Aydın - Kuşadası - Türkmen Mahallesi,https://www.emlakjet.com/ilan/11-esyali-yillik-kiralik-daire-17914498,56000 TL,308,1,,,,,,,,,,
17927332,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,,,,Müstakil Tapulu,Hayır,,1,Genel Fiyat,23.000TL,Aydın - Efeler - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/hb-den-21-kiralik-daire-mukemmel-lokasyonda-istenilen-her-yere-yakin-ilk-kullanim-sifir-proje-17927332,,320,33,,,,,,,,,,
17915828,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,11-15,2.Kat,4,Klimalı,Boş,,,400 TL,Kat İrtifakı,Hayır,,2,Genel Fiyat,35.000TL,Aydın - Kuşadası - Hacıfeyzullah Mahallesi,https://www.emlakjet.com/ilan/kiralik-31-arakat-yeni-esyali-bakimli-daire-17915828,35000 TL,1917,26,,,,,,,,,,
17913509,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,21 Ve Üzeri,3.Kat,4,Klimalı,Boş,,,150 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,15.500TL,Aydın - Efeler - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/final-emlak-tan-bulvarda-kiralik-21-esyali-arakat-daire-17913509,15500 TL,317,22,Eşyalı,Var,,,,,,,,
17915794,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+0,0 (Yeni),1.Kat,6,Kombi Doğalgaz,Boş,,,,Tapu Kaydı Yok,Evet,,1,Genel Fiyat,16.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/aydin-nazilli-zafer-mahallesinde-sifir-kiralik-20-daire-17915794,,,,,,,,,,,,,
17913659,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,140 m²,150 m²,3+1,21 Ve Üzeri,2.Kat,6,Kombi Doğalgaz,Boş,,,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,12.000TL,Aydın - Nazilli - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/aydin-nazilli-yontem-emlaktan-altintas-mahallesinde-dogalgazli-kiralik-31-daire-17913659,,1632,10,,,,,,,,,,
17925557,21 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,130 m²,160 m²,3+1,0 (Yeni),3.Kat,7,Yerden Isıtma,Boş,,,,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,28.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/nazilli-zafer-mah-site-ici-kiralik-31-luks-daire-17925557,,,,Boş,,,,,,,,,
17913546,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,2,Kombi Doğalgaz,Boş,,,150 TL,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.000TL,Aydın - Efeler - Girne Mahallesi,https://www.emlakjet.com/ilan/final-emlak-tan-girne-mah-de-kiralik-21-kapali-mutfak-daire-17913546,18000 TL,1256,25,,,,,,,,,,
17935328,22 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,53 m²,60 m²,1+1,0 (Yeni),2.Kat,4,Yerden Isıtma,Boş,,,,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,30.000TL,Aydın - Kuşadası - İkiçeşmelik Mahallesi,https://www.emlakjet.com/ilan/rotadan-kusadasi-merkezde-esyali-havuzlu-otoparkli-11-daire-17935328,,,,Eşyalı,,,,,,,,,
17915574,19 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,135 m²,140 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,,,,Tapu Kaydı Yok,Evet,,1,Genel Fiyat,14.000TL,Aydın - Nazilli - Zafer Mahallesi,https://www.emlakjet.com/ilan/aydin-nazilli-zafer-mahallesinde-kiralik-31-dogalgazli-daire-17915574,,,,,,,,,,,,,
17919153,20 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,64 m²,75 m²,2+1,1,Bahçe Katı,2,Kombi Doğalgaz,Boş,Sıfır,Betonarme,,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,35.000TL,Aydın - Kuşadası - Hacıfeyzullah Mahallesi,https://www.emlakjet.com/ilan/kadinlar-denizinde-havuzlu-site-icerisinde-kiralik-21-daire-17919153,,,,,,,,,,,,,
17941541,23 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,125 m²,130 m²,3+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,İkinci El,Betonarme,,Yabancıdan,Hayır,,1,Genel Fiyat,15.000TL,Aydın - Nazilli - Turan Mahallesi,https://www.emlakjet.com/ilan/aydin-nazilli-turan-mahallesi-kiralik-31-125-m-17941541,,,,Boş,Var,2,2,,Açık Balkon,,,,
